"","O18","NA.","NA..1","elev"
"1951",-14.1509532928467,-119.45835755,51.20827685,1530.04638671875
"1952",-15.1050033569336,-119.37502425,51.20827685,1482.00927734375
"1953",-15.5321760177612,-119.29169095,51.20827685,2037.11437988281
"1954",-15.1610507965088,-119.20835765,51.20827685,1976.36975097656
"1955",-14.6461582183838,-119.12502435,51.20827685,1539.53918457031
"1956",-13.1638011932373,-119.04169105,51.20827685,687.132873535156
"1957",-12.283278465271,-118.95835775,51.20827685,450.925659179688
"1958",-13.9384527206421,-118.87502445,51.20827685,1707.68957519531
"1959",-14.5686111450195,-118.79169115,51.20827685,1223.0908203125
"1960",-14.5082492828369,-118.70835785,51.20827685,1620.84643554688
"1961",-15.0249347686768,-118.62502455,51.20827685,2017.51135253906
"1962",-16.0590839385986,-118.54169125,51.20827685,2341.57861328125
"1963",-15.1936168670654,-118.45835795,51.20827685,1996.1142578125
"1964",-14.6728601455688,-118.37502465,51.20827685,1458.49438476562
"1965",-14.5047035217285,-118.29169135,51.20827685,1570.86804199219
"1966",-13.4361143112183,-118.20835805,51.20827685,568
"1967",-14.6612997055054,-118.12502475,51.20827685,1260.60083007812
"1968",-15.5864696502686,-118.04169145,51.20827685,2488.8623046875
"1969",-13.7942934036255,-119.95835735,51.12494355,1381.6416015625
"1970",-13.4606494903564,-119.87502405,51.12494355,624.626098632812
"1971",-14.3126630783081,-119.79169075,51.12494355,1368.25915527344
"1972",-13.1480798721313,-119.70835745,51.12494355,858.171997070312
"1973",-13.0372495651245,-119.62502415,51.12494355,629.98828125
"1974",-13.837061882019,-119.54169085,51.12494355,1129.89758300781
"1975",-14.0640363693237,-119.45835755,51.12494355,1015.67120361328
"1976",-14.8112087249756,-119.37502425,51.12494355,1271.64099121094
"1977",-14.8357696533203,-119.29169095,51.12494355,1706.58825683594
"1978",-14.4713439941406,-119.20835765,51.12494355,1042.7353515625
"1979",-14.9978103637695,-119.12502435,51.12494355,1977.99987792969
"1980",-12.6311597824097,-119.04169105,51.12494355,566.744018554688
"1981",-12.9562425613403,-118.95835775,51.12494355,1121.03479003906
"1982",-13.1369638442993,-118.87502445,51.12494355,735.379211425781
"1983",-15.0121412277222,-118.79169115,51.12494355,1836.8798828125
"1984",-13.9634637832642,-118.70835785,51.12494355,1378.58093261719
"1985",-14.0519561767578,-118.62502455,51.12494355,812.836547851562
"1986",-14.8317317962646,-118.54169125,51.12494355,1111.52465820312
"1987",-15.4815444946289,-118.45835795,51.12494355,2440.44946289062
"1988",-14.4249582290649,-118.37502465,51.12494355,1293.88598632812
"1989",-14.6027956008911,-118.29169135,51.12494355,1885.5751953125
"1990",-13.2038707733154,-118.20835805,51.12494355,688.204772949219
"1991",-15.1576471328735,-118.12502475,51.12494355,1349.16577148438
"1992",-15.7303228378296,-118.04169145,51.12494355,1983.61096191406
"1993",-14.0653562545776,-119.95835735,51.04161025,1363.6630859375
"1994",-14.1176633834839,-119.87502405,51.04161025,1110.18798828125
"1995",-13.5839414596558,-119.79169075,51.04161025,1454.02392578125
"1996",-13.2904806137085,-119.70835745,51.04161025,695.668029785156
"1997",-15.1985855102539,-119.62502415,51.04161025,1875.88562011719
"1998",-14.9819355010986,-119.54169085,51.04161025,1586.51196289062
"1999",-13.739821434021,-119.45835755,51.04161025,714.376770019531
"2000",-13.985369682312,-119.37502425,51.04161025,921.149597167969
"2001",-14.6130599975586,-119.29169095,51.04161025,1398.13684082031
"2002",-14.5215005874634,-119.20835765,51.04161025,1313.041015625
"2003",-14.2828350067139,-119.12502435,51.04161025,1140.39453125
"2004",-12.4640045166016,-119.04169105,51.04161025,347
"2005",-12.6179475784302,-118.95835775,51.04161025,347
"2006",-14.2716808319092,-118.87502445,51.04161025,1201.17370605469
"2007",-14.8865070343018,-118.79169115,51.04161025,1297.37023925781
"2008",-13.3376502990723,-118.70835785,51.04161025,713.741577148438
"2009",-14.3744297027588,-118.62502455,51.04161025,1656.33325195312
"2010",-14.5694150924683,-118.54169125,51.04161025,978.98876953125
"2011",-14.9528656005859,-118.45835795,51.04161025,1508.072265625
"2012",-14.6975936889648,-118.37502465,51.04161025,1530.35681152344
"2013",-13.4942264556885,-118.29169135,51.04161025,993.56640625
"2014",-12.8648815155029,-118.20835805,51.04161025,482.256591796875
"2015",-14.4676485061646,-118.12502475,51.04161025,1539.46801757812
